,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,album_name,short_album_name,release_date,album_id
77,0.377,0.156,7.0,-19.13,1.0,0.0359,0.993,0.921,0.118,0.559,131.842,audio_features,22X423HcRUD6zXq7l6xawZ,spotify:track:22X423HcRUD6zXq7l6xawZ,https://api.spotify.com/v1/tracks/22X423HcRUD6zXq7l6xawZ,https://api.spotify.com/v1/audio-analysis/22X423HcRUD6zXq7l6xawZ,127000.0,4.0,"Piano Sonata No.25 in G, Op.79: 3. Vivace",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
76,0.37,0.141,0.0,-17.111,1.0,0.0455,0.983,0.869,0.197,0.311,163.972,audio_features,0nKJae4HBKtewqVSfsxLb0,spotify:track:0nKJae4HBKtewqVSfsxLb0,https://api.spotify.com/v1/tracks/0nKJae4HBKtewqVSfsxLb0,https://api.spotify.com/v1/audio-analysis/0nKJae4HBKtewqVSfsxLb0,92787.0,3.0,"12 German Dances, WoO 8: 7. German Dance in C Major",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
75,0.0992,0.0249,4.0,-20.744,0.0,0.0427,0.509,0.805,0.0831,0.0364,82.834,audio_features,4bTicmDhV04fknIo94hiOc,spotify:track:4bTicmDhV04fknIo94hiOc,https://api.spotify.com/v1/tracks/4bTicmDhV04fknIo94hiOc,https://api.spotify.com/v1/audio-analysis/4bTicmDhV04fknIo94hiOc,302987.0,3.0,Speaking Unto Nations (Beethoven Symphony no 7 - II ),Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
74,0.339,0.223,0.0,-14.85,1.0,0.0346,0.96,0.914,0.0557,0.21,76.258,audio_features,2E3HtBidlHAPVYzLpKzV5l,spotify:track:2E3HtBidlHAPVYzLpKzV5l,https://api.spotify.com/v1/tracks/2E3HtBidlHAPVYzLpKzV5l,https://api.spotify.com/v1/audio-analysis/2E3HtBidlHAPVYzLpKzV5l,361674.0,4.0,"Zur Namensfeier in C Major, OP. 115 (Live)","Beethoven: Symphony NO. 4, Overtures (Live)","Beethoven: Symphony NO. 4, Overtures",2021-03-28,3txfYh1qeJEDFfS5XrEGFV
73,0.292,0.351,3.0,-16.597,1.0,0.0629,0.96,0.879,0.0762,0.146,103.113,audio_features,66iPRNKD8g8XbT7lAdV86K,spotify:track:66iPRNKD8g8XbT7lAdV86K,https://api.spotify.com/v1/tracks/66iPRNKD8g8XbT7lAdV86K,https://api.spotify.com/v1/audio-analysis/66iPRNKD8g8XbT7lAdV86K,441907.0,4.0,"King Stephen in E-Flat Major, OP. 117: Overture (Live)","Beethoven: Symphony NO. 4, Overtures (Live)","Beethoven: Symphony NO. 4, Overtures",2021-03-28,3txfYh1qeJEDFfS5XrEGFV
72,0.322,0.0969,5.0,-17.897,0.0,0.039,0.932,0.68,0.0766,0.134,79.824,audio_features,1sAeJpgO19mfv1dESrriby,spotify:track:1sAeJpgO19mfv1dESrriby,https://api.spotify.com/v1/tracks/1sAeJpgO19mfv1dESrriby,https://api.spotify.com/v1/audio-analysis/1sAeJpgO19mfv1dESrriby,494920.0,4.0,"Coriolanus Overture in C Minor, OP.62 (Live)","Beethoven: Symphony NO. 4, Overtures (Live)","Beethoven: Symphony NO. 4, Overtures",2021-03-28,3txfYh1qeJEDFfS5XrEGFV
67,0.299,0.0499,10.0,-18.863,1.0,0.0407,0.98,0.831,0.206,0.163,75.68,audio_features,1g61U6pe1NaSlqhU2YpFsA,spotify:track:1g61U6pe1NaSlqhU2YpFsA,https://api.spotify.com/v1/tracks/1g61U6pe1NaSlqhU2YpFsA,https://api.spotify.com/v1/audio-analysis/1g61U6pe1NaSlqhU2YpFsA,334893.0,4.0,"Symphony NO. 4 in B-Flat Major, OP. 60: III. Allegro Vivace (Live)","Beethoven: Symphony NO. 4, Overtures (Live)","Beethoven: Symphony NO. 4, Overtures",2021-03-28,3txfYh1qeJEDFfS5XrEGFV
69,0.322,0.207,0.0,-15.823,1.0,0.0413,0.94,0.933,0.279,0.279,149.543,audio_features,1qqG3sU4lKhQp1XH3mBmQF,spotify:track:1qqG3sU4lKhQp1XH3mBmQF,https://api.spotify.com/v1/tracks/1qqG3sU4lKhQp1XH3mBmQF,https://api.spotify.com/v1/audio-analysis/1qqG3sU4lKhQp1XH3mBmQF,300493.0,4.0,"The Creatures of Prometheus, OP. 43: Overture (Live)","Beethoven: Symphony NO. 4, Overtures (Live)","Beethoven: Symphony NO. 4, Overtures",2021-03-28,3txfYh1qeJEDFfS5XrEGFV
68,0.39,0.291,10.0,-17.54,1.0,0.0465,0.965,0.892,0.355,0.411,79.058,audio_features,7CWb1fMB5pitqnIDNMY5Rr,spotify:track:7CWb1fMB5pitqnIDNMY5Rr,https://api.spotify.com/v1/tracks/7CWb1fMB5pitqnIDNMY5Rr,https://api.spotify.com/v1/audio-analysis/7CWb1fMB5pitqnIDNMY5Rr,295427.0,4.0,"Symphony NO. 4 in B-Flat Major, OP. 60: IV. Allegro Ma Non Troppo (Live)","Beethoven: Symphony NO. 4, Overtures (Live)","Beethoven: Symphony NO. 4, Overtures",2021-03-28,3txfYh1qeJEDFfS5XrEGFV
66,0.138,0.0221,3.0,-23.734,1.0,0.0437,0.971,0.655,0.105,0.069,61.546,audio_features,3LJWLmCnp5fi2Pa4Tu4x5A,spotify:track:3LJWLmCnp5fi2Pa4Tu4x5A,https://api.spotify.com/v1/tracks/3LJWLmCnp5fi2Pa4Tu4x5A,https://api.spotify.com/v1/audio-analysis/3LJWLmCnp5fi2Pa4Tu4x5A,591973.0,4.0,"Symphony NO. 4 in B-Flat Major, OP. 60: II. Adagio (Live)","Beethoven: Symphony NO. 4, Overtures (Live)","Beethoven: Symphony NO. 4, Overtures",2021-03-28,3txfYh1qeJEDFfS5XrEGFV
65,0.362,0.0716,5.0,-17.87,1.0,0.0362,0.926,0.3,0.159,0.243,77.469,audio_features,7cDM1hra0Kku4epQEdbuZs,spotify:track:7cDM1hra0Kku4epQEdbuZs,https://api.spotify.com/v1/tracks/7cDM1hra0Kku4epQEdbuZs,https://api.spotify.com/v1/audio-analysis/7cDM1hra0Kku4epQEdbuZs,531427.0,4.0,"Symphony NO. 4 in B-Flat Major, OP. 60: I. Adagio - Allegro Vivace (Live)","Beethoven: Symphony NO. 4, Overtures (Live)","Beethoven: Symphony NO. 4, Overtures",2021-03-28,3txfYh1qeJEDFfS5XrEGFV
78,0.539,0.131,2.0,-16.386,1.0,0.0413,0.988,0.951,0.0888,0.359,118.368,audio_features,0Mq2IDo0DVO79CvK8vmrwo,spotify:track:0Mq2IDo0DVO79CvK8vmrwo,https://api.spotify.com/v1/tracks/0Mq2IDo0DVO79CvK8vmrwo,https://api.spotify.com/v1/audio-analysis/0Mq2IDo0DVO79CvK8vmrwo,129680.0,3.0,"12 Minuets, WoO 7: 1. Minuet in D Major",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
70,0.234,0.0774,7.0,-17.747,1.0,0.037,0.966,0.819,0.125,0.0544,102.586,audio_features,0fQ8NnYkUCLCzwn7meuCTr,spotify:track:0fQ8NnYkUCLCzwn7meuCTr,https://api.spotify.com/v1/tracks/0fQ8NnYkUCLCzwn7meuCTr,https://api.spotify.com/v1/audio-analysis/0fQ8NnYkUCLCzwn7meuCTr,318320.0,4.0,"Die Ruinen von Athen, OP. 113: Overture (Live)","Beethoven: Symphony NO. 4, Overtures (Live)","Beethoven: Symphony NO. 4, Overtures",2021-03-28,3txfYh1qeJEDFfS5XrEGFV
79,0.302,0.0428,7.0,-20.408,1.0,0.0424,0.767,0.658,0.386,0.518,188.419,audio_features,6W8gYHe0ljglUQO5LnVY27,spotify:track:6W8gYHe0ljglUQO5LnVY27,https://api.spotify.com/v1/tracks/6W8gYHe0ljglUQO5LnVY27,https://api.spotify.com/v1/audio-analysis/6W8gYHe0ljglUQO5LnVY27,32213.0,3.0,"The Creatures of Prometheus, Op. 43: No. 11 Coro di Gioja. Andante",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
71,0.255,0.255,0.0,-17.211,1.0,0.0439,0.947,0.861,0.0743,0.239,78.991,audio_features,5m4wXPBkMFb50ZU0xofCIm,spotify:track:5m4wXPBkMFb50ZU0xofCIm,https://api.spotify.com/v1/tracks/5m4wXPBkMFb50ZU0xofCIm,https://api.spotify.com/v1/audio-analysis/5m4wXPBkMFb50ZU0xofCIm,638467.0,4.0,"Consecration of the House, Overture in C Major, OP. 124 (Live)","Beethoven: Symphony NO. 4, Overtures (Live)","Beethoven: Symphony NO. 4, Overtures",2021-03-28,3txfYh1qeJEDFfS5XrEGFV
81,0.473,0.225,3.0,-17.062,1.0,0.0347,0.985,0.614,0.268,0.705,116.048,audio_features,6frIP27aoptKl31f4TZc76,spotify:track:6frIP27aoptKl31f4TZc76,https://api.spotify.com/v1/tracks/6frIP27aoptKl31f4TZc76,https://api.spotify.com/v1/audio-analysis/6frIP27aoptKl31f4TZc76,108427.0,4.0,"12 Contredanses, WoO 14: 12. Contredanse - Trio in E Major",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
94,0.468,0.0164,1.0,-28.644,1.0,0.042,0.995,0.857,0.0812,0.345,107.868,audio_features,0FPvtuWgElfyvVmixXtTUc,spotify:track:0FPvtuWgElfyvVmixXtTUc,https://api.spotify.com/v1/tracks/0FPvtuWgElfyvVmixXtTUc,https://api.spotify.com/v1/audio-analysis/0FPvtuWgElfyvVmixXtTUc,127933.0,4.0,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
93,0.302,0.0456,2.0,-22.74,1.0,0.0375,0.889,0.151,0.31,0.317,142.553,audio_features,6aWjZSm7lrwpSyukzvWkCe,spotify:track:6aWjZSm7lrwpSyukzvWkCe,https://api.spotify.com/v1/tracks/6aWjZSm7lrwpSyukzvWkCe,https://api.spotify.com/v1/audio-analysis/6aWjZSm7lrwpSyukzvWkCe,55360.0,4.0,"Musik zu einem Ritterballett (1790-91), WoO 1: Deutscher Gesang (da capo) (II)",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
92,0.257,0.0559,7.0,-28.836,1.0,0.0747,0.832,0.865,0.205,0.348,66.703,audio_features,0LxNggW0eynC60Dm8YRoJH,spotify:track:0LxNggW0eynC60Dm8YRoJH,https://api.spotify.com/v1/tracks/0LxNggW0eynC60Dm8YRoJH,https://api.spotify.com/v1/audio-analysis/0LxNggW0eynC60Dm8YRoJH,129973.0,3.0,"5 Pieces for Musical Clock, WoO 33: 3. Allegro in G Major",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
91,,,,,,,,,,,,,,,,,,,"11 Bagatelles, Op. 119: 10. Allegramente",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
90,0.51,0.141,0.0,-14.864,1.0,0.0312,0.991,0.715,0.0989,0.4,79.862,audio_features,15a986JvYCsMNDFYkBCahY,spotify:track:15a986JvYCsMNDFYkBCahY,https://api.spotify.com/v1/tracks/15a986JvYCsMNDFYkBCahY,https://api.spotify.com/v1/audio-analysis/15a986JvYCsMNDFYkBCahY,59080.0,3.0,"12 German Dances, WoO 8: 1. German Dance in C Major",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
89,0.531,0.0556,3.0,-18.604,1.0,0.0314,0.992,0.843,0.0836,0.551,76.487,audio_features,5ALWsPhREOgQK0JUHBWRo7,spotify:track:5ALWsPhREOgQK0JUHBWRo7,https://api.spotify.com/v1/tracks/5ALWsPhREOgQK0JUHBWRo7,https://api.spotify.com/v1/audio-analysis/5ALWsPhREOgQK0JUHBWRo7,97813.0,1.0,"12 German Dances, WoO 8: 5. German Dance in E Major",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
88,0.405,0.229,2.0,-18.159,1.0,0.0388,0.94,0.00162,0.136,0.687,184.457,audio_features,2OfjmsAaZzZc7bTTZ9JCyg,spotify:track:2OfjmsAaZzZc7bTTZ9JCyg,https://api.spotify.com/v1/tracks/2OfjmsAaZzZc7bTTZ9JCyg,https://api.spotify.com/v1/audio-analysis/2OfjmsAaZzZc7bTTZ9JCyg,83800.0,3.0,"12 German Dances, WoO 8: 10. German Dance in D Major",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
87,0.396,0.0501,2.0,-23.873,1.0,0.0435,0.918,0.74,0.23,0.272,130.205,audio_features,16tKelaZg62yrwz0YTPbSM,spotify:track:16tKelaZg62yrwz0YTPbSM,https://api.spotify.com/v1/tracks/16tKelaZg62yrwz0YTPbSM,https://api.spotify.com/v1/audio-analysis/16tKelaZg62yrwz0YTPbSM,55187.0,4.0,"Musik zu einem Ritterballett (1790-91), WoO 1: Deutscher Gesang (da capo) (III)",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
86,0.72,0.444,0.0,-13.314,1.0,0.0361,0.958,0.977,0.256,0.965,129.97,audio_features,4A2SfFQFLXO8R6QWotxAsK,spotify:track:4A2SfFQFLXO8R6QWotxAsK,https://api.spotify.com/v1/tracks/4A2SfFQFLXO8R6QWotxAsK,https://api.spotify.com/v1/audio-analysis/4A2SfFQFLXO8R6QWotxAsK,76373.0,4.0,"12 Contredanses, WoO 14: 6. Contredanse - Trio in C Major",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
85,0.404,0.048,0.0,-27.417,1.0,0.0501,0.995,0.908,0.11,0.163,86.768,audio_features,32nhOt4x5uJn6PA62XQdBl,spotify:track:32nhOt4x5uJn6PA62XQdBl,https://api.spotify.com/v1/tracks/32nhOt4x5uJn6PA62XQdBl,https://api.spotify.com/v1/audio-analysis/32nhOt4x5uJn6PA62XQdBl,87933.0,3.0,"11 Bagatelles, Op. 119: 8. Moderato cantabile",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
84,0.472,0.0672,9.0,-18.358,1.0,0.0443,0.989,0.0784,0.153,0.48,89.73,audio_features,1P7udQnjKIAWRB9GUHhujS,spotify:track:1P7udQnjKIAWRB9GUHhujS,https://api.spotify.com/v1/tracks/1P7udQnjKIAWRB9GUHhujS,https://api.spotify.com/v1/audio-analysis/1P7udQnjKIAWRB9GUHhujS,84907.0,3.0,"12 German Dances, WoO 8: 8. German Dance in A Major",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
83,0.355,0.173,7.0,-23.491,1.0,0.0318,0.989,0.865,0.13,0.346,89.888,audio_features,1IXnEe1GrTsFk1kxd9T4iK,spotify:track:1IXnEe1GrTsFk1kxd9T4iK,https://api.spotify.com/v1/tracks/1IXnEe1GrTsFk1kxd9T4iK,https://api.spotify.com/v1/audio-analysis/1IXnEe1GrTsFk1kxd9T4iK,59333.0,4.0,"11 Bagatelles, Op. 119: 2. Andante con moto",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
82,0.59,0.0466,2.0,-24.086,1.0,0.0526,0.922,0.778,0.11,0.336,115.348,audio_features,0c9gxOe21P6105FKBkf1DY,spotify:track:0c9gxOe21P6105FKBkf1DY,https://api.spotify.com/v1/tracks/0c9gxOe21P6105FKBkf1DY,https://api.spotify.com/v1/audio-analysis/0c9gxOe21P6105FKBkf1DY,54267.0,3.0,"6 Ländler for 2 Violins And Bass, WoO 15: No. 1 in D Major",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
80,0.488,0.146,2.0,-19.589,1.0,0.0422,0.99,0.905,0.078,0.316,98.008,audio_features,5ZALM7RfvomrIhJY1aEx2R,spotify:track:5ZALM7RfvomrIhJY1aEx2R,https://api.spotify.com/v1/tracks/5ZALM7RfvomrIhJY1aEx2R,https://api.spotify.com/v1/audio-analysis/5ZALM7RfvomrIhJY1aEx2R,114680.0,4.0,"Piano Sonata No. 15 in D Major, Op. 28 ""Pastorale"": 3. Scherzo. Allegro assai - Stereo Version",Some Beethoven,Some Beethoven,2021-03-28,2nQdfwX2jAipWlz2T7vilM
58,0.513,0.149,10.0,-20.251,1.0,0.0584,0.96,0.802,0.0923,0.261,87.891,audio_features,2utBdEhWDQkOPsqaclbxwc,spotify:track:2utBdEhWDQkOPsqaclbxwc,https://api.spotify.com/v1/tracks/2utBdEhWDQkOPsqaclbxwc,https://api.spotify.com/v1/audio-analysis/2utBdEhWDQkOPsqaclbxwc,517000.0,4.0,"String Quartet No. 1, Op. 59: II. Allegretto vivace e sempre scherzando",Beethoven: String Quartets Op. 59 Nos. 1 & 3,Beethoven: String Quartets Op. 59 Nos. 1 & 3,2021-04-01,0MfAuXJkXCOjuaBvrVpPR9
57,0.292,0.0776,5.0,-19.706,1.0,0.045,0.972,0.66,0.109,0.152,82.236,audio_features,5QKOXaGJT0UtoTuPWUna43,spotify:track:5QKOXaGJT0UtoTuPWUna43,https://api.spotify.com/v1/tracks/5QKOXaGJT0UtoTuPWUna43,https://api.spotify.com/v1/audio-analysis/5QKOXaGJT0UtoTuPWUna43,611200.0,4.0,"String Quartet No. 1, Op. 59: I. Allegro",Beethoven: String Quartets Op. 59 Nos. 1 & 3,Beethoven: String Quartets Op. 59 Nos. 1 & 3,2021-04-01,0MfAuXJkXCOjuaBvrVpPR9
59,0.192,0.0309,5.0,-24.07,0.0,0.049,0.951,0.587,0.066,0.041,99.099,audio_features,1wTKRJ2El5pOWVnXPq9tM6,spotify:track:1wTKRJ2El5pOWVnXPq9tM6,https://api.spotify.com/v1/tracks/1wTKRJ2El5pOWVnXPq9tM6,https://api.spotify.com/v1/audio-analysis/1wTKRJ2El5pOWVnXPq9tM6,670800.0,4.0,"String Quartet No. 1, Op. 59: III. Adagio molto E mesto (Attacca subito)",Beethoven: String Quartets Op. 59 Nos. 1 & 3,Beethoven: String Quartets Op. 59 Nos. 1 & 3,2021-04-01,0MfAuXJkXCOjuaBvrVpPR9
61,0.316,0.11,0.0,-19.677,1.0,0.046,0.958,0.813,0.0667,0.0829,142.845,audio_features,3fpJuHlgmz5mrHH53uaXAs,spotify:track:3fpJuHlgmz5mrHH53uaXAs,https://api.spotify.com/v1/tracks/3fpJuHlgmz5mrHH53uaXAs,https://api.spotify.com/v1/audio-analysis/3fpJuHlgmz5mrHH53uaXAs,650707.0,4.0,"String Quartet No. 3, Op. 59: I. Introduzione - Andante Con Moto- Allegro Vivace",Beethoven: String Quartets Op. 59 Nos. 1 & 3,Beethoven: String Quartets Op. 59 Nos. 1 & 3,2021-04-01,0MfAuXJkXCOjuaBvrVpPR9
62,0.224,0.0444,5.0,-24.488,1.0,0.0423,0.943,0.605,0.0949,0.106,142.258,audio_features,2wWMkgn6llQGXCZBlml0xC,spotify:track:2wWMkgn6llQGXCZBlml0xC,https://api.spotify.com/v1/tracks/2wWMkgn6llQGXCZBlml0xC,https://api.spotify.com/v1/audio-analysis/2wWMkgn6llQGXCZBlml0xC,586800.0,3.0,"String Quartet No. 3, Op. 59: II. Andante con moto - Quasi allegretto",Beethoven: String Quartets Op. 59 Nos. 1 & 3,Beethoven: String Quartets Op. 59 Nos. 1 & 3,2021-04-01,0MfAuXJkXCOjuaBvrVpPR9
63,0.352,0.0666,0.0,-21.206,1.0,0.0411,0.971,0.752,0.153,0.326,119.535,audio_features,4FB9DYXbR4pICltObwcFZz,spotify:track:4FB9DYXbR4pICltObwcFZz,https://api.spotify.com/v1/tracks/4FB9DYXbR4pICltObwcFZz,https://api.spotify.com/v1/audio-analysis/4FB9DYXbR4pICltObwcFZz,307093.0,3.0,"String Quartet No. 3, Op. 59: III. Menuetto - Grazioso (Attacca subito)",Beethoven: String Quartets Op. 59 Nos. 1 & 3,Beethoven: String Quartets Op. 59 Nos. 1 & 3,2021-04-01,0MfAuXJkXCOjuaBvrVpPR9
64,0.4,0.3,0.0,-17.751,1.0,0.0361,0.943,0.859,0.167,0.414,144.993,audio_features,13FCrFnM2hkx4N7jFo66Do,spotify:track:13FCrFnM2hkx4N7jFo66Do,https://api.spotify.com/v1/tracks/13FCrFnM2hkx4N7jFo66Do,https://api.spotify.com/v1/audio-analysis/13FCrFnM2hkx4N7jFo66Do,369400.0,4.0,"String Quartet No. 3, Op. 59: IV. Allegro molto",Beethoven: String Quartets Op. 59 Nos. 1 & 3,Beethoven: String Quartets Op. 59 Nos. 1 & 3,2021-04-01,0MfAuXJkXCOjuaBvrVpPR9
60,0.398,0.191,5.0,-17.775,1.0,0.0428,0.939,0.29,0.119,0.321,118.174,audio_features,5P8EDSy2Sufjfsrvh7ewly,spotify:track:5P8EDSy2Sufjfsrvh7ewly,https://api.spotify.com/v1/tracks/5P8EDSy2Sufjfsrvh7ewly,https://api.spotify.com/v1/audio-analysis/5P8EDSy2Sufjfsrvh7ewly,477000.0,4.0,"String Quartet No. 1, Op. 59: IV. Thème Russe - Allegro",Beethoven: String Quartets Op. 59 Nos. 1 & 3,Beethoven: String Quartets Op. 59 Nos. 1 & 3,2021-04-01,0MfAuXJkXCOjuaBvrVpPR9
15,0.53,0.297,0.0,-12.817,1.0,0.0318,0.953,0.523,0.169,0.424,106.291,audio_features,1yCzqXsSAkkVOa0xOSsM3k,spotify:track:1yCzqXsSAkkVOa0xOSsM3k,https://api.spotify.com/v1/tracks/1yCzqXsSAkkVOa0xOSsM3k,https://api.spotify.com/v1/audio-analysis/1yCzqXsSAkkVOa0xOSsM3k,55653.0,1.0,"Diabelli Variations, Op. 120: Var. 7, Un poco più allegro",Beethoven: Piano Works,Beethoven: Piano Works,2021-04-02,5uUrT0yyVYdktEc5dwKLmp
24,0.478,0.307,0.0,-14.074,1.0,0.0339,0.935,0.947,0.225,0.548,123.614,audio_features,3b23d2OYPZH5PVDohdrxJa,spotify:track:3b23d2OYPZH5PVDohdrxJa,https://api.spotify.com/v1/tracks/3b23d2OYPZH5PVDohdrxJa,https://api.spotify.com/v1/audio-analysis/3b23d2OYPZH5PVDohdrxJa,62720.0,4.0,"Diabelli Variations, Op. 120: Var. 16, Allegro",Beethoven: Piano Works,Beethoven: Piano Works,2021-04-02,5uUrT0yyVYdktEc5dwKLmp
25,0.482,0.489,9.0,-12.676,0.0,0.0348,0.904,0.976,0.27,0.616,77.681,audio_features,3kRIooWXyC01SLkWe3A5di,spotify:track:3kRIooWXyC01SLkWe3A5di,https://api.spotify.com/v1/tracks/3kRIooWXyC01SLkWe3A5di,https://api.spotify.com/v1/audio-analysis/3kRIooWXyC01SLkWe3A5di,52520.0,4.0,"Diabelli Variations, Op. 120: Var. 17, Allegro",Beethoven: Piano Works,Beethoven: Piano Works,2021-04-02,5uUrT0yyVYdktEc5dwKLmp
23,0.572,0.106,0.0,-29.144,1.0,0.0382,0.992,0.848,0.168,0.674,109.257,audio_features,1TLNA2erbLqtdN5QWTInWH,spotify:track:1TLNA2erbLqtdN5QWTInWH,https://api.spotify.com/v1/tracks/1TLNA2erbLqtdN5QWTInWH,https://api.spotify.com/v1/audio-analysis/1TLNA2erbLqtdN5QWTInWH,38173.0,4.0,"Diabelli Variations, Op. 120: Var. 15, Presto scherzando",Beethoven: Piano Works,Beethoven: Piano Works,2021-04-02,5uUrT0yyVYdktEc5dwKLmp
22,0.476,0.00688,0.0,-18.396,1.0,0.0616,0.99,0.909,0.0754,0.062,71.665,audio_features,5PRDeEh04fL7VOOJXrJGbo,spotify:track:5PRDeEh04fL7VOOJXrJGbo,https://api.spotify.com/v1/tracks/5PRDeEh04fL7VOOJXrJGbo,https://api.spotify.com/v1/audio-analysis/5PRDeEh04fL7VOOJXrJGbo,193600.0,4.0,"Diabelli Variations, Op. 120: Var. 14, Grave e maestoso",Beethoven: Piano Works,Beethoven: Piano Works,2021-04-02,5uUrT0yyVYdktEc5dwKLmp
21,0.729,0.0524,7.0,-13.921,1.0,0.138,0.923,0.191,0.0803,0.346,93.57,audio_features,2utVIKNByD6nZ28LQbxroU,spotify:track:2utVIKNByD6nZ28LQbxroU,https://api.spotify.com/v1/tracks/2utVIKNByD6nZ28LQbxroU,https://api.spotify.com/v1/audio-analysis/2utVIKNByD6nZ28LQbxroU,44107.0,4.0,"Diabelli Variations, Op. 120: Var. 13, Vivace",Beethoven: Piano Works,Beethoven: Piano Works,2021-04-02,5uUrT0yyVYdktEc5dwKLmp
20,0.422,0.332,0.0,-17.977,1.0,0.0327,0.981,0.959,0.105,0.152,116.153,audio_features,0UKbtZquyPInGUPLnmCJV2,spotify:track:0UKbtZquyPInGUPLnmCJV2,https://api.spotify.com/v1/tracks/0UKbtZquyPInGUPLnmCJV2,https://api.spotify.com/v1/audio-analysis/0UKbtZquyPInGUPLnmCJV2,40813.0,1.0,"Diabelli Variations, Op. 120: Var. 12, Un poco più moto",Beethoven: Piano Works,Beethoven: Piano Works,2021-04-02,5uUrT0yyVYdktEc5dwKLmp
19,0.523,0.0745,0.0,-23.664,1.0,0.0453,0.987,0.931,0.143,0.385,74.968,audio_features,6ykbSYJqOySczXL4X6q5z6,spotify:track:6ykbSYJqOySczXL4X6q5z6,https://api.spotify.com/v1/tracks/6ykbSYJqOySczXL4X6q5z6,https://api.spotify.com/v1/audio-analysis/6ykbSYJqOySczXL4X6q5z6,38573.0,4.0,"Diabelli Variations, Op. 120: Var. 11, Allegretto",Beethoven: Piano Works,Beethoven: Piano Works,2021-04-02,5uUrT0yyVYdktEc5dwKLmp
18,0.399,0.494,0.0,-14.669,1.0,0.0441,0.973,0.916,0.0892,0.543,157.96,audio_features,1NeyUvCaLAhFy1uedH2eCr,spotify:track:1NeyUvCaLAhFy1uedH2eCr,https://api.spotify.com/v1/tracks/1NeyUvCaLAhFy1uedH2eCr,https://api.spotify.com/v1/audio-analysis/1NeyUvCaLAhFy1uedH2eCr,39173.0,4.0,"Diabelli Variations, Op. 120: Var. 10, Presto",Beethoven: Piano Works,Beethoven: Piano Works,2021-04-02,5uUrT0yyVYdktEc5dwKLmp
17,0.465,0.267,1.0,-15.718,1.0,0.039,0.958,0.834,0.202,0.488,98.692,audio_features,7tqqitv9K8eNZI0uVttlsW,spotify:track:7tqqitv9K8eNZI0uVttlsW,https://api.spotify.com/v1/tracks/7tqqitv9K8eNZI0uVttlsW,https://api.spotify.com/v1/audio-analysis/7tqqitv9K8eNZI0uVttlsW,81107.0,4.0,"Diabelli Variations, Op. 120: Var. 9, Allegro pesante e risoluto",Beethoven: Piano Works,Beethoven: Piano Works,2021-04-02,5uUrT0yyVYdktEc5dwKLmp
16,0.486,0.107,0.0,-19.514,1.0,0.028,0.991,0.875,0.143,0.382,67.879,audio_features,7iN1oPnrYK1OkTvOzhChJl,spotify:track:7iN1oPnrYK1OkTvOzhChJl,https://api.spotify.com/v1/tracks/7iN1oPnrYK1OkTvOzhChJl,https://api.spotify.com/v1/audio-analysis/7iN1oPnrYK1OkTvOzhChJl,69573.0,5.0,"Diabelli Variations, Op. 120: Var. 8, Poco vivace",Beethoven: Piano Works,Beethoven: Piano Works,2021-04-02,5uUrT0yyVYdktEc5dwKLmp
